utc_timestamp,timestamp_ms_b,position_lat_b,position_long_b,enhanced_altitude_b,enhanced_speed_b,velocity_b,ms_bin,timestamp_ms_f,position_lat_f,position_long_f,enhanced_altitude_f,enhanced_speed_f,velocity_f,dist,pos_lat_b_rad,pos_lon_b_rad,alt_b_m,pos_lat_f_rad,pos_lon_f_rad,alt_f_m,E_b,N_b,U_b,E_f,N_f,U_f,dist_enu
2019-07-01 14:45:43+00:00,440,57.7868282329291,12.769883880391715,179.0,9.4572,"(-2.34, 1.17, 0.06)",4,444,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",791.9900988442247,1.0085704169490295,0.22287651881018516,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-154.08372540768895,214.3266150423464,-0.10609530358594554,193.84352182155183,-249.87644370986897,0.017193530040401583,580.1188363771396
2019-07-01 14:45:43+00:00,540,57.7868282329291,12.769879773259163,179.0,9.288,"(-2.36, 1.03, 0.06)",5,544,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",792.3651600397094,1.0085704169490295,0.22287644712719934,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-154.32803364933793,214.32662439473535,-0.10610119654150196,193.84352182155183,-249.87644370986897,0.017193530040401583,580.2654010694903
2019-07-01 14:45:43+00:00,640,57.78682806529104,12.76987574994564,179.0,9.1656,"(-2.37, 0.91, 0.05)",6,644,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",792.7222849079993,1.0085704140231933,0.22287637690713152,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-154.56735672515785,214.30796305866056,-0.10610635094917598,193.84352182155183,-249.87644370986897,0.017193530040401583,580.394106603093
2019-07-01 14:45:43+00:00,740,57.78682781383395,12.769871475175025,179.0,9.126,"(-2.41, 0.78, 0.05)",7,744,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",793.0972985779883,1.0085704096344392,0.22287630229830951,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-154.82163780964345,214.27996705662002,-0.10611156290910628,193.84352182155183,-249.87644370986897,0.017193530040401583,580.5244029327471
2019-07-01 14:45:43+00:00,840,57.786827478557825,12.769867032766342,179.0,9.0684,"(-2.42, 0.66, 0.05)",8,844,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",793.4825658109369,1.008570403782767,0.2228762247636513,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-155.08589102200042,214.24263620033958,-0.10611671378941878,193.84352182155183,-249.87644370986897,0.017193530040401583,580.653313681633
2019-07-01 14:45:43+00:00,940,57.786827059462674,12.769862422719598,179.0,9.054,"(-2.44, 0.57, 0.05)",9,944,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",793.8781077229593,1.0085703964681767,0.22287614430315691,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-155.36011636484005,214.19597048932712,-0.10612180548163508,193.84352182155183,-249.87644370986897,0.017193530040401583,580.7808551854604
2019-07-01 14:45:44+00:00,40,57.78680870309472,12.769821099936962,179.20000000000005,7.9163999999999985,"(-1.95, -1.01, 0.06)",0,44,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",796.5344036258439,1.0085700760891172,0.22287542308454383,3.1276300195738393,1.0084976718846201,0.22297859830792036,3.2498030672134424,-157.8182366934882,212.1516451653465,-0.10262305796310045,193.84352182155183,-249.87644370986897,0.017193530040401583,580.6341030869519
2019-07-01 14:45:44+00:00,140,57.786807026714094,12.769817998632787,179.20000000000005,7.8443999999999985,"(-1.88, -1.08, 0.06)",1,144,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",796.7163880672424,1.0085700468307557,0.22287536895657487,3.1276300195738393,1.0084976718846201,0.22297859830792036,3.2498030672134424,-158.0027217686627,211.9649472838448,-0.1026214114219215,193.84352182155183,-249.87644370986897,0.017193530040401583,580.5973337168998
2019-07-01 14:45:44+00:00,240,57.786805015057325,12.769815064966679,179.20000000000005,7.808400000000002,"(-1.79, -1.21, 0.06)",2,244,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",796.8626210481693,1.0085700117207217,0.22287531775444214,3.1276300195738393,1.0084976718846201,0.22297859830792036,3.2498030672134424,-158.17723655567426,211.74090799542356,-0.10261828760027925,193.84352182155183,-249.87644370986897,0.017193530040401583,580.5249418231372
2019-07-01 14:45:44+00:00,340,57.78682513162494,12.769845575094225,179.0,8.82,"(-2.44, 0.19, 0.05)",3,344,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",795.300389577971,1.0085703628210607,0.22287585025662304,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-156.36228711162207,213.98129838263927,-0.10613903419026371,193.84352182155183,-249.87644370986897,0.017193530040401583,581.2126364082427
