Time(s),Velocity(m/s) A8 ubx,metric A8 ubx,E A8 ubx,N A8 ubx,U A8 ubx,Velocity(m/s) Tesla ubx,metric Tesla ubx,E Tesla ubx,N Tesla ubx,U Tesla ubx,Velocity(m/s) BMW ubx,metric BMW ubx,E BMW ubx,N BMW ubx,U BMW ubx,Velocity(m/s) A6 ubx,metric A6 ubx,E A6 ubx,N A6 ubx,U A6 ubx,Velocity(m/s) Mercedes ubx,metric Mercedes ubx,E Mercedes ubx,N Mercedes ubx,U Mercedes ubx
47961.8,16.118,0.549999999,-423.41362589999994,420.27224670000004,0.538494623,15.88034668,0.45,-441.2775136,448.41109739999996,-3.352820838,15.539000000000001,0.3,-470.1377655,495.8112174,0.43873613100000003,16.76913362,0.3,-493.56657429999996,533.1022173,0.44087288399999996,17.68812073,0.558333333,-510.2658413,562.5000495,0.480355763
47961.9,16.11347154,0.55,-422.576462,418.8784978,0.539280203,15.88981141,0.45,-440.43620250000004,447.05711490000004,-3.3526678239999996,15.52360042,0.3,-469.31566050000004,494.4701579,0.43967832100000004,16.77665306,0.3,-492.6834591,531.6768258000001,0.441605663,17.65370105,0.566666666,-509.34765439999995,560.9925222,0.481406513
47962.0,16.10648116,0.55,-421.74131449999993,417.481893,0.539952102,15.90060635,0.45,-439.5938683,445.703882,-3.352515188,15.51054443,0.3,-468.49465430000004,493.1297373,0.44058316,16.781,0.3,-491.8042574,530.2506247,0.44233099200000003,17.61921004,0.574999999,-508.4316797,559.4877517000001,0.48246216299999994
47962.1,16.09798384,0.55,-420.9065313,416.0839067,0.540560836,15.913310000000001,0.45,-438.7504426,444.35265880000003,-3.352363014,15.5,0.3,-467.6755182,491.79033210000006,0.44142697799999997,16.77363752,0.3,-490.9308352,528.8228657,0.44306235200000005,17.58511681,0.583333333,-507.51790760000006,557.98559,0.483499844
47962.2,16.08893456,0.55,-420.07046039999994,414.6860134,0.541156921,15.92807047,0.416666669,-437.90621849999997,443.0040445,-3.352211366,15.49153821,0.3,-466.8585834,490.45267970000003,0.44221023299999995,16.758114199999998,0.3,-490.06142980000004,527.3934429,0.443784364,17.55189043,0.5916666660000001,-506.60632819999995,556.4858887999999,0.484496686
47962.3,16.08028828,0.55,-419.2314497,413.2896874,0.541790876,15.94331433,0.383333336,-437.06293719999996,441.65599389999994,-3.3520602210000003,15.48234265,0.3,-466.0424206999999,489.11896260000003,0.44302989299999995,16.741,0.3,-489.1933717,525.9624104,0.444474434,17.52,0.599999999,-505.6969318,554.9885001,0.485429822
47962.4,16.073,0.55,-418.3878472,411.89640310000004,0.542513217,15.95703778,0.35000000200000003,-436.22270130000004,440.30580089999995,-3.351909533,15.469000000000001,0.3,-465.22516060000004,487.7917245,0.44400705700000004,16.7272052,0.3,-488.32487230000004,524.5303412999999,0.44511827,17.48984062,0.591666667,-504.7896218,553.4932761,0.486284455
47962.5,16.06780587,0.540000001,-417.5386425,410.50707620000003,0.54335675,15.96755653,0.35,-435.38695379999996,438.9516306,-3.3517592730000003,15.44954302,0.3,-464.40570210000004,486.47173899999996,0.445210472,16.71500127,0.3,-487.4576683,523.0998825,0.44573479200000005,17.46151144,0.583333334,-503.8839535,552.0000698,0.487078089
47962.6,16.06456675,0.530000001,-416.6853915,409.1203872,0.544283435,15.97446443,0.35,-434.5544977,437.5951336,-3.3516094730000003,15.42778868,0.3,-463.5860171,485.1526996,0.446499498,16.701,0.3,-486.59437750000006,521.6741992999999,0.44635122299999996,17.43503763,0.575000001,-502.97939519999994,550.5087351,0.487836301
47962.7,16.0629247,0.520000001,-415.8302917,407.7344582,0.545237522,15.97767483,0.35,-433.72347609999997,436.23883190000004,-3.3514601789999996,15.409,0.3,-462.76884580000007,483.82653,0.447681145,16.68246761,0.3,-485.73676229999995,520.2554605,0.44699505799999995,17.41044434,0.566666667,-502.0754154,549.0191254,0.48858466700000003
47962.8,16.06252177,0.510000001,-414.97554080000003,406.3474111,0.546163262,15.97710111,0.35,-432.89203219999996,434.88524739999997,-3.351311435,15.39703046,0.3,-461.95583799999997,482.4881603,0.44862245100000003,16.65928812,0.3,-484.88316289999995,518.8418472,0.44769488399999996,17.38775674,0.558333334,-501.1714823,547.5310942000001,0.48934876299999996
47962.9,16.063,0.500000001,-414.1233363,404.95736769999996,0.5470049020000001,15.97328852,0.333333335,-432.0585872,433.53587910000005,-3.3511632380000003,15.39009525,0.3,-461.14428260000005,481.14454670000003,0.449430555,16.632,0.3,-484.0310638,517.4305438,0.44847956,17.367,0.550000001,-500.2670643,546.0444952,0.49015416799999995
47963.0,16.064008800000003,0.5,-413.2753077,403.5630685,0.547724105,15.96930991,0.316666668,-431.2226751,432.18813380000006,-3.3510153810000003,15.385,0.3,-460.3303782,479.80565199999995,0.450272624,16.60159103,0.3,-483.17828770000006,516.0193157,0.44936119799999996,17.3480148,0.540000001,-499.36185389999997,544.5592596,0.491019575
47963.1,16.06522702,0.5,-412.4308116,402.1657282,0.548352185,15.96887,0.300000001,-430.384108,430.8383953,-3.350867608,15.37903885,0.3,-459.5117121,478.47860760000003,0.451277634,16.57084624,0.3,-482.3240098,514.6082531999999,0.45028492200000003,17.32990391,0.530000001,-498.45644000000004,543.0756295,0.49193615700000004
47963.2,16.06634082,0.5,-411.5886367,400.7671799,0.548937864,15.97392592,0.3,-429.5429111,429.48422989999995,-3.350719756,15.37145997,0.3,-458.6914268,477.15921910000003,0.452421804,16.543,0.3,-481.4677433,513.1980273,0.45117910899999997,17.31158561,0.520000001,-497.55163560000005,541.5939246,0.492888204
47963.3,16.06703642,0.5,-410.7475716,399.3692568,0.54952987,15.97944437,0.3,-428.699962,428.12793250000004,-3.350572038,15.362,0.3,-457.87405369999993,475.84046050000006,0.453643164,16.52002014,0.3,-480.6093858,511.7892193,0.45199343200000003,17.29197822,0.510000001,-496.6482539,540.1144648,0.493860005
47963.4,16.067,0.5,-409.906405,397.973792,0.550176926,15.97864444,0.3,-427.8563518,426.77298049999996,-3.350424763,15.35066598,0.3,-457.06296460000004,474.51661310000003,0.454879035,16.49880839,0.3,-479.75037149999997,510.3820495,0.45276274899999996,17.27,0.500000001,-495.74710769999996,538.6375699,0.494835852
47963.5,16.06620692,0.5,-409.06409269999995,396.5819387,0.550910405,15.96697767,0.36666666200000003,-427.01302769999995,425.42193110000005,-3.3502781660000003,15.33854637,0.3,-456.2568943,473.1871871,0.456063911,16.475,0.3,-478.89251900000005,508.9766485,0.453543216,17.24500377,0.509999999,-494.84878089999995,537.1634282000001,0.49580150799999995
47963.6,16.06578919,0.5,-408.2202598,395.19212969999995,0.5516922679999999,15.94882532,0.43333332799999996,-426.1703633,424.07366169999995,-3.3501321969999998,15.327,0.3,-455.45341849999994,471.85299979999996,0.45713157600000004,16.44543955,0.3,-478.0370937,507.5733387,0.45437801200000005,17.21808033,0.5199999989999999,-493.95294060000003,535.6917028,0.49674863399999997
47963.7,16.067168,0.5,-407.37469839999994,393.8021175,0.552467125,15.93080111,0.499999995,-425.32858849999997,422.7261295,-3.349986735,15.31663056,0.3,-454.6504965,470.5153581,0.458047771,16.41180908,0.3,-477.18314869999995,506.17321069999997,0.455258394,17.19075501,0.5299999989999999,-493.0590244,534.2219256,0.49767036600000003
47963.8,16.07176454,0.5,-406.5272008,392.40965489999996,0.5531795829999999,15.91821146,0.535714283,-424.4879035,421.377685,-3.3498416810000005,15.30502122,0.3,-453.84762350000005,469.1775285,0.458906062,16.377,0.3,-476.3291839,504.77754749999997,0.456162643,17.16455313,0.539999999,-492.16647029999996,532.7536282,0.498559837
47963.9,16.081,0.5,-405.67755939999995,391.0124944,0.5537742529999999,15.91113358,0.5714285689999999,-423.6483883,420.02825099999995,-3.3496970360000002,15.289000000000001,0.3,-453.0446783,467.84326699999997,0.45983197,16.34366612,0.3,-475.4742055,503.3869535,0.45706356299999995,17.141,0.549999999,-491.2747159,531.2863424,0.499410184
47964.0,16.09557153,0.529999998,-404.82575099999997,389.6091542,0.55421513,15.90833739,0.607142854,-422.81009309999996,418.67814350000003,-3.349552821,15.26670066,0.3,-452.2416041,466.5151259,0.46091033600000003,16.31351084,0.3,-474.6192448,501.99932010000003,0.45791204,17.12106668,0.55,-490.3833676,529.8197471,0.500218874
47964.1,16.11328023,0.559999998,-403.9724916,388.2012136,0.554543771,15.90859279,0.64285714,-421.9730678,417.3276787,-3.3494090610000002,15.24147986,0.3,-451.43860010000003,465.19084180000004,0.46206329,16.288,0.3,-473.76583939999995,500.61186039999996,0.458653485,17.10350711,0.55,-489.4927054,528.3541096,0.50100071
47964.2,16.13120316,0.589999998,-403.11868189999996,386.7910172,0.554821119,15.91066972,0.678571426,-421.13736270000004,415.9771725,-3.3492657789999996,15.218,0.3,-450.6359296,463.86694789999996,0.46317227899999996,16.2675997,0.3,-472.91515669999995,499.2226586,0.459263724,17.08652097,0.55,-488.6031779,526.8898447,0.501774829
47964.3,16.1464174,0.6199999979999999,-402.2652226,385.38090980000004,0.5551081170000001,15.91333807,0.714285712,-420.3030278,414.626941,-3.349122997,15.20030756,0.3,-449.8336569,462.5405902,0.464138569,16.24877719,0.3,-472.06688330000003,497.833284,0.459840243,17.06830796,0.55,-487.71523370000006,525.4273667,0.502560365
47964.4,16.156,0.649999998,-401.41301430000004,383.973236,0.55546571,15.91536778,0.7499999970000001,-419.4701132,413.2773002,-3.348980739,15.18998528,0.3,-449.03104979999995,461.2113678,0.464942688,16.227,0.3,-471.22033539999995,496.446177,0.460510948,17.04706774,0.55,-486.82932139999997,523.9670904,0.503376455
47964.5,16.15785388,0.65625,-400.5627428,382.5698607,0.555939824,15.91579105,0.725000002,-418.6385805,411.92843730000004,-3.3488390139999997,15.187999999999999,0.3,-448.2271773,459.87949280000004,0.46558498200000004,16.19949063,0.3,-470.37492239999995,495.0630337,0.461361151,17.021,0.55,-485.94588949999996,522.5094303000001,0.504242235
47964.6,16.1531853,0.6625,-399.7142349,381.1707298,0.556516318,15.91468934,0.700000002,-417.8080368,410.5800235,-3.3486977760000003,15.193957999999999,0.3,-447.4216198,458.54557860000006,0.4660911,16.1704915,0.3,-469.530426,493.68257350000005,0.46230581200000004,16.98897452,0.540000001,-485.06528260000005,521.0547587,0.5051721770000001
47964.7,16.14402637,0.66875,-398.8671022,379.77530930000006,0.557166032,15.91240639,0.675000002,-416.9780007,409.2316014,-3.3485569660000003,15.20202346,0.3,-446.6160051,457.211842,0.46658790299999997,16.146,0.3,-468.68672069999997,492.3027714,0.46321729799999994,16.952541500000002,0.530000001,-484.18742860000003,519.6032788,0.506162099
47964.8,16.13240918,0.675,-398.0209564,378.3830653,0.55785981,15.90928596,0.6500000020000001,-416.147991,407.8827133,-3.348416523,15.205,0.3,-445.8124727,455.8809011,0.467227554,16.1303637,0.3,-467.84389969999995,490.9220581,0.46400072600000003,16.91392121,0.520000001,-483.31215180000004,518.1551516,0.507203156
47964.9,16.12036585,0.68125,-397.1754095,376.9934639,0.558568492,15.905671799999999,0.625000002,-415.31752610000007,406.5329017,-3.3482763889999996,15.1975271,0.3,-445.01241560000005,454.5548069,0.46811210299999995,16.12133088,0.3,-467.00293020000004,489.54068739999997,0.46469220200000005,16.87533394,0.510000001,-482.4392761,516.7105381,0.508286502
47965.0,16.10992847,0.6875,-396.3300731,375.60597110000003,0.559262921,15.90190766,0.600000002,-414.4861247,405.1817089,-3.348136502,15.18158756,0.3,-444.21424010000004,453.23334270000004,0.46914313,16.115,0.3,-466.164998,488.1593688,0.465360581,16.839000000000002,0.500000001,-481.5686256,515.2695993,0.509403291
47965.1,16.10312916,0.69375,-395.48455889999997,374.220053,0.559913937,15.89833729,0.575000002,-413.65330539999997,403.82867749999997,-3.347996803,15.161,0.3,-443.41560580000004,451.91572510000003,0.4701721,16.10764717,0.3,-465.33054180000005,486.7785579,0.466065745,16.80654895,0.5,-480.699995,513.8324418000001,0.510544331
47965.2,16.102,0.7,-394.6384789,372.8351756,0.5604923820000001,15.89530444,0.550000002,-412.8185869,402.4733498,-3.347857233,15.13915582,0.3,-442.6148848,450.6009745,0.47108240799999995,16.09625906,0.3,-464.49701289999996,485.39769580000006,0.466831685,16.77724746,0.5,-479.83306150000004,512.3989554999999,0.51169904
47965.3,16.10795229,0.683333335,-393.7914214,371.4507404,0.560979407,15.89297634,0.48333333799999995,-411.9819471,401.1159696,-3.347717805,15.11773743,0.3,-441.81329910000005,449.28732750000006,0.471885171,16.078,0.3,-463.66111589999997,484.0159698,0.46767341799999995,16.7497715,0.5,-478.9674732,510.96897570000004,0.512856491
47965.4,16.11991406,0.666666668,-392.9428818,370.06589049999997,0.561397391,15.89081408,0.416666672,-411.14520130000005,399.75958560000004,-3.3475788260000003,15.097999999999999,0.3,-441.0127829,447.9728246,0.47262343700000004,16.05175134,0.3,-462.8207818,482.6331259,0.468593704,16.72279703,0.5,-478.10287800000003,509.542338,0.514005755
47965.5,16.13619251,0.650000001,-392.0923323,368.679704,0.5617790260000001,15.88810222,0.350000005,-410.31062430000003,398.4079481,-3.3474406739999996,15.08047926,0.3,-440.2144896000001,446.6564449,0.473340153,16.02326252,0.3,-461.978849,481.2511459,0.469546266,16.695,0.5,-477.238924,508.11887790000003,0.515135904
47965.6,16.15509484,0.633333335,-391.23924489999996,367.29125939999994,0.562157001,15.88424255,0.36249999899999996,-409.479869,397.06354530000004,-3.3473036119999997,15.06283311,0.3,-439.41644749999995,445.3409216,0.47407787100000004,16.0,0.3,-461.13938279999996,479.8725704,0.470472565,16.6655257,0.509999999,-476.3752961,506.69836280000004,0.516239508
47965.7,16.17492827,0.6166666679999999,-390.3830918,365.8996351,0.562564004,15.87910573,0.374999999,-408.6521018,395.723818,-3.347167425,15.042,0.3,-438.6159041,444.02992620000003,0.47487904299999995,15.9869771,0.3,-460.30537239999995,478.499196,0.47133362100000004,16.63539667,0.5199999989999999,-475.5118284,505.28028839999996,0.517323131
47965.8,16.194000000000003,0.6000000010000001,-389.523345,364.50390930000003,0.563032726,15.87267965,0.387499999,-407.825867,394.384945,-3.3470317830000003,15.01722345,0.3,-437.8111966,442.72522230000004,0.475755209,15.97939457,0.3,-459.475503,477.12984309999996,0.47216867100000004,16.6061048,0.5299999989999999,-474.64839180000007,503.8640825,0.518396836
47965.9,16.21087354,0.6,-388.6598331,363.10353369999996,0.563584381,15.86495222,0.399999999,-406.9997091,393.04310530000004,-3.3468963539999996,14.99696718,0.3,-437.0050232,441.42094019999996,0.476594258,15.97,0.3,-458.64738380000006,475.76258820000004,0.473036509,16.57914195,0.539999999,-473.7848574,502.4491728,0.519470685
47966.0,16.22513762,0.6,-387.79381010000003,361.699452,0.56419428,15.85627185,0.424999998,-406.17251719999996,391.69530469999995,-3.3467608810000002,14.992,0.3,-436.2011721,440.1093021000001,0.47725316799999995,15.95341433,0.3,-457.8190579,474.395862,0.473976856,16.555999999999997,0.549999999,-472.9210962,501.0349869,0.52055474
47966.1,16.23663727,0.6,-386.9268863,360.2929814,0.564826257,15.84842901,0.44999999799999996,-405.3445588,390.3418565,-3.346625402,15.00870104,0.3,-435.40205549999996,438.7855126,0.477646836,15.9317518,0.3,-456.99030210000006,473.0295133,0.474953148,16.53749058,0.541666667,-472.05712819999997,499.62117530000006,0.521658759
47966.2,16.24521753,0.6,-386.06067210000003,358.8854389,0.565444148,15.84357473,0.474999998,-404.516446,388.9839009,-3.34649003,15.03589076,0.3,-434.6045828,437.45670480000007,0.477921837,15.909,0.3,-456.16132719999996,471.6637456,0.475909746,16.52170436,0.5333333339999999,-471.19356910000005,498.2082784,0.522791282
47966.3,16.25072343,0.6,-385.196778,357.4781415,0.5660117889999999,15.843860000000001,0.49999999799999995,-403.68879069999997,387.62257830000004,-3.346354877,15.058,0.3,-433.80428729999994,436.13299440000003,0.47828266399999997,15.88825448,0.3,-455.33234630000004,470.2989132,0.476813374,16.50605177,0.525000001,-470.3311834,496.7970596,0.523960547
47966.4,16.253,0.6,-384.3368142,356.0724064,0.566493014,15.85083023,0.516666665,-402.8620457,386.2588888,-3.346220036,15.06367611,0.3,-432.9982506,434.82190080000004,0.478889812,15.86904268,0.3,-454.5035831999999,468.93597520000003,0.477720201,16.48794323,0.5166666670000001,-469.4707358,495.388282,0.525174789
47966.5,16.25217392,0.6,-383.4817705,354.6690706,0.5668635160000001,15.8636084,0.533333332,-402.0360261,384.89327260000005,-3.346085525,15.05843272,0.3,-432.1897463,433.5205596,0.47972777200000005,15.85,0.3,-453.6752641,467.57604189999995,0.478708755,16.46478916,0.508333334,-468.6129908,493.98270880000007,0.526442245
47966.6,16.24949843,0.6,-382.6301543,353.2670523,0.567146414,15.88071186,0.549999999,-401.2103878,383.52602989999997,-3.34595134,15.052,0.3,-431.38359610000003,432.22351,0.480737034,15.83004924,0.3,-452.847612,466.21967710000007,0.47982333,16.434,0.500000001,-467.758713,492.5811033,0.527771151
47966.7,16.2465084,0.6,-381.7798523,351.86478950000003,0.567376683,15.900657999999998,0.566666665,-400.3847865,382.1574609,-3.3458174780000003,15.05170563,0.3,-430.58311060000005,430.9260938,0.48185035,15.80926269,0.3,-452.02083610000005,464.865258,0.480971284,16.39428772,0.487500001,-466.90840210000005,491.18395360000005,0.529159767
47966.8,16.24473874,0.6,-380.9287512,350.4607205,0.567589299,15.92196418,0.583333332,-399.5588781,380.7878658,-3.3456839360000004,15.05526725,0.3,-429.78555760000006,429.6268618,0.482969518,15.788,0.3,-451.19514230000004,463.5106153,0.482025741,16.34957048,0.475000001,-466.0614977,489.79064739999995,0.530566447
47966.9,16.24572431,0.6,-380.0747376,349.05328330000003,0.567819238,15.94314778,0.599999999,-398.73231830000003,379.41754469999995,-3.3455507110000005,15.058,0.3,-428.9866937,428.32516699999996,0.48398859999999994,15.76673374,0.3,-450.37052710000006,462.1543775,0.48290663,16.305068,0.462500001,-465.2171746,488.4002972,0.531939567
47967.0,16.250999999999998,0.6,-379.2156983,347.6409162,0.568101476,15.96295558,0.6083333329999999,-397.904837,378.046783,-3.345417805,15.05627915,0.3,-428.1832456,427.02098650000005,0.484836036,15.74638806,0.3,-449.5461507,460.7983638,0.48372111700000003,16.266,0.45000000100000004,-464.37460760000005,487.01201569999995,0.533227504
47967.1,16.26159282,0.624999998,-378.35015899999996,346.22257210000004,0.568463221,15.981052100000001,0.616666666,-397.0764602,376.675806,-3.345285231,15.05072051,0.3,-427.3758198,425.7167936000001,0.48557778700000004,15.728,0.3,-448.720964,459.4451909,0.484623171,16.23625926,0.459999999,-463.53305539999997,485.6251125,0.53439556
47967.2,16.27649831,0.649999998,-377.47920120000003,344.7992629,0.568900617,15.99733131,0.624999999,-396.24728789999995,375.3048241,-3.3451530089999997,15.043,0.3,-426.5659931,424.4156856000001,0.486314191,15.71175653,0.3,-447.89453729999997,458.096894,0.485721585,16.21443079,0.469999999,-462.6921132,484.23968550000006,0.535476737
47967.3,16.29420411,0.674999998,-376.60454550000003,343.37251539999994,0.569402041,16.01168713,0.6333333329999999,-395.4174201,373.9340477,-3.345021156,15.03484443,0.3,-425.7551758,423.119524,0.487126706,15.69444433,0.3,-447.0689191000001,456.75318160000006,0.486944431,16.197772699999998,0.479999999,-461.8514603,482.85602989999995,0.536520959
47967.4,16.31319789,0.699999998,-375.7279124,341.94385639999996,0.569955869,16.02401353,0.641666666,-394.58695689999996,372.5636872,-3.3448896919999997,15.02818405,0.3,-424.9441141,421.82522760000006,0.488021249,15.672,0.3,-446.24677699999995,455.4131802,0.488174603,16.18354307,0.48999999899999996,-461.01077580000003,481.4744405,0.537578152
47967.5,16.331967300000002,0.7249999979999999,-374.8510224,340.5148125,0.5705504779999999,16.03420444,0.6499999989999999,-393.7559983,371.19395310000004,-3.3447586339999997,15.025,0.3,-424.13338799999997,420.5284791,0.48898485700000005,15.64246236,0.3,-445.4298323,454.07589580000007,0.489315163,16.169,0.499999999,-460.16973909999996,480.0952125,0.538698243
47967.6,16.349,0.749999998,-373.9755961,339.0869105,0.571174245,16.04233513,0.62857143,-392.9245959,369.8249265,-3.344627992,15.02649129,0.3,-423.32393319999994,419.2259805,0.48999676799999997,15.61227907,0.3,-444.6160194,452.73985139999996,0.490349845,16.15194864,0.509999999,-459.3281637,478.7185551,0.539919088
47967.7,16.36307911,0.766666665,-373.1029856,337.661365,0.571817535,16.04920601,0.607142859,-392.0926078,368.45617119999997,-3.344497732,15.03072848,0.3,-422.51810839999996,417.9185097,0.49100504100000003,15.59,0.3,-443.80232589999997,451.40344910000005,0.49128255600000004,16.13238245,0.5199999989999999,-458.4864013,477.34433459999997,0.5412302729999999
47967.8,16.37416961,0.783333332,-372.2330686,336.23814269999997,0.57247867,16.05579885,0.5857142870000001,-391.2598436,367.08712180000003,-3.344367811,15.035,0.3,-421.7186279,416.6078639,0.491949939,15.58183848,0.3,-442.9864835,450.0653306,0.49212588700000004,16.11084193,0.5299999989999999,-457.6449375,475.9723317,0.542609315
47967.9,16.38253196,0.7999999990000001,-371.36535469999995,334.816898,0.573157961,16.06309537,0.564285716,-390.4261128,365.7172128,-3.344238185,15.03715337,0.3,-420.92672860000005,415.2958872,0.49279640399999997,15.58466163,0.3,-442.1691988,448.72509510000003,0.492927182,16.08786761,0.539999999,-456.8042584,474.6023268999999,0.544033732
47968.0,16.3884266,0.816666665,-370.49935310000006,333.3972852,0.573855718,16.07207731,0.542857144,-389.59122510000003,364.34587880000004,-3.344108813,15.0372724,0.3,-420.1377378,413.98461180000004,0.493608097,15.593,0.3,-441.3519223999999,447.3825815,0.49374247299999996,16.064,0.549999999,-455.9648499,473.2341009,0.54548104
47968.1,16.39211399,0.833333332,-369.6345733,331.97895889999995,0.5745722529999999,16.08372643,0.521428573,-388.7549901,362.9725543,-3.343979651,15.036,0.3,-419.3455051,412.676117,0.494473359,15.60173927,0.3,-440.5356183999999,446.038029,0.49461727899999997,16.03977822,0.558333333,-455.12702570000005,471.86742369999996,0.546931822
47968.2,16.39385457,0.849999999,-368.77052460000004,330.5615735,0.575307875,16.09902444,0.500000002,-387.9172175,361.5966739,-3.3438506560000003,15.03456191,0.3,-418.5456889,411.37168710000003,0.495453825,15.60718553,0.3,-439.71930539999994,444.6932801,0.49555506,16.01573574,0.566666666,-454.29041179999996,470.5020238,0.548378919
47968.3,16.393908800000002,0.866666665,-367.9067164,329.1447835,0.576062896,16.11815568,0.43333333799999996,-387.0779586,360.2180053,-3.343721818,15.03651526,0.3,-417.7411813,410.06942599999996,0.496504299,15.606,0.3,-438.90151529999997,443.3505779,0.49654876200000003,15.99240461,0.574999999,-453.45446169999997,469.13761889999995,0.549818235
47968.4,16.39253713,0.8833333320000001,-367.042658,327.7282434,0.5768376270000001,16.13811476,0.366666672,-386.2382317,358.8376488,-3.3435932619999997,15.046,0.3,-416.9366832,408.7666427,0.49755288,15.59701927,0.3,-438.08132120000005,442.01114810000007,0.497578794,15.9703169,0.583333333,-452.6186294,467.77392689999994,0.551245677
47968.5,16.39,0.899999999,-366.177859,326.31160750000004,0.577632378,16.15509889,0.300000005,-385.39929680000006,357.4570378,-3.343465147,15.065006400000001,0.3,-416.1357657,407.46130469999997,0.49854826,15.58778144,0.3,-437.25995880000005,440.6721466,0.49857541,15.95000468,0.5916666660000001,-451.78236849999996,466.41066550000005,0.552657151
47968.6,16.38656926,0.883333335,-365.3118673,324.8946252,0.578446065,16.16613549,0.3,-384.5620969,356.077213,-3.34333759,15.08692584,0.3,-415.33748189999994,406.1540147,0.499521515,15.588,0.3,-436.4392048,439.32971200000003,0.49945632700000003,15.932,0.599999999,-450.94513269999993,465.0475528,0.5540485620000001
47968.7,16.38256232,0.8666666679999999,-364.4443867,323.4774253,0.57927203,16.17157298,0.3,-383.72630719999995,354.69764310000005,-3.343210542,15.103,0.3,-414.53975510000004,404.8460336,0.500524314,15.60410959,0.316666665,-435.62048110000006,437.9811768999999,0.500170274,15.91658851,0.591666667,-450.1066018,463.68448330000007,0.555417826
47968.8,16.378307999999997,0.850000001,-363.57515930000005,322.0602316,0.580102218,16.17259,0.3,-382.8912855,353.3174043,-3.3430839110000004,15.10659769,0.3,-413.7410151,403.5384329,0.50159471,15.62942945,0.333333332,-434.80379280000005,436.62865070000004,0.500790034,15.903070199999998,0.583333334,-449.26735870000005,462.32205999999996,0.556770905
47968.9,16.37413508,0.833333335,-362.70392749999996,320.64326780000005,0.580928575,16.17032164,0.3,-382.05634760000004,351.9361034,-3.342957634,15.09959621,0.3,-412.941717,402.23152339999996,0.502716274,15.654000000000002,0.349999999,-433.9887902,435.27543669999994,0.501419402,15.89049863,0.575000001,-448.4282123,460.9610626,0.558115769
47969.0,16.3703724,0.816666668,-361.8304336,319.22675739999994,0.581743047,16.16572882,0.3,-381.2206406,350.555472,-3.3428317539999997,15.085999999999999,0.3,-412.1428225,400.92542610000004,0.503858961,15.67008667,0.35,-433.1751666,433.92408330000006,0.502135962,15.87792736,0.566666667,-447.5899716,459.60227069999996,0.559460389
47969.1,16.36734874,0.8000000009999999,-360.95441980000004,317.8109244,0.582537581,16.15972889,0.3,-380.383269,349.1777723,-3.3427063410000004,15.07015842,0.3,-411.3452784,399.61995099999996,0.504994901,15.67885511,0.35,-432.36278710000005,432.5741192,0.50291244,15.86440996,0.558333334,-446.7534455,458.24646409999997,0.560812737
47969.2,16.36539291,0.783333335,-360.0756287,316.39599219999997,0.583304122,16.152811800000002,0.3,-379.54382339999995,347.80422289999996,-3.3425814380000003,15.05780045,0.3,-410.54997369999995,398.3136643,0.5061049360000001,15.68369599,0.35,-431.5515595,431.224318,0.5036953510000001,15.849,0.550000001,-445.9194428,456.89442249999996,0.5621807839999999
47969.3,16.36483373,0.7666666679999999,-359.1938023,314.9821848,0.584034617,16.14375787,0.3,-378.70383760000004,346.4318669,-3.342456977,15.055,0.3,-409.75778260000004,397.0048211,0.507172085,15.687999999999999,0.35,-430.74139160000004,429.8734532,0.5044312089999999,15.83113155,0.55,-445.0884871,455.5466067,0.563570885
47969.4,16.366,0.750000001,-358.3086831,313.5697256,0.584721012,16.13092,0.3,-377.865331,345.05670330000004,-3.34233286,15.0649168,0.3,-408.96869039999996,395.692698,0.50819338,15.6939505,0.333333335,-429.931913,428.5205143999999,0.505088066,15.81176071,0.55,-444.25996060000006,454.2022021000001,0.5649829270000001
47969.5,16.369055499999998,0.733333335,-357.4202861,312.15869510000005,0.585358359,16.11303244,0.36666666200000003,-377.02989130000003,343.6763133,-3.34220905,15.07905386,0.3,-408.1791278,394.38065689999996,0.509221905,15.69890158,0.316666668,-429.1216405,427.16535539999995,0.5057201179999999,15.7922241,0.55,-443.4329601,452.860075,0.566415181
47969.6,16.37350392,0.716666668,-356.5297175,310.7486,0.585954141,16.09035474,0.43333332799999996,-376.19737810000004,342.2946067,-3.3420857460000004,15.085999999999999,0.3,-407.3846366,393.0730815,0.510324758,15.699000000000002,0.300000001,-428.30881270000003,425.80804580000006,0.506403096,15.77385833,0.55,-442.6065824,451.5190919,0.56786592
47969.7,16.37868391,0.7000000009999999,-355.63835589999997,309.3388034,0.5865189479999999,16.06352778,0.499999995,-375.367219,340.9170754,-3.341963204,15.07810031,0.3,-406.5825653,391.7726428,0.511541173,15.69203523,0.3,-427.4922256,424.4489365,0.507185338,15.758,0.55,-441.77992439999997,450.17811919999997,0.569333413
47969.8,16.38393415,0.683333335,-354.74758039999995,307.9286687,0.5870633670000001,16.03340575,0.5071428570000001,-374.538911,339.5479285,-3.341841617,15.06272486,0.3,-405.7774892,390.475163,0.5127989310000001,15.68236756,0.3,-426.6729053,423.08950250000004,0.5080055920000001,15.74566927,0.55,-440.9523151000001,448.8362835,0.570813566
