Time(s),Velocity(m/s) A8 azd,metric A8 azd,E A8 azd,N A8 azd,U A8 azd,Velocity(m/s) Tesla azd,metric Tesla azd,E Tesla azd,N Tesla azd,U Tesla azd,Velocity(m/s) BMW azd,metric BMW azd,E BMW azd,N BMW azd,U BMW azd,Velocity(m/s) A6 azd,metric A6 azd,E A6 azd,N A6 azd,U A6 azd,Velocity(m/s) Mercedes azd,metric Mercedes azd,E Mercedes azd,N Mercedes azd,U Mercedes azd
48027.4,16.48636364,0.1,-278.8008952,-558.3499598999999,0.061855172,16.79181818,0.1,-270.42350600000003,-523.3450501,0.066470234,16.71909091,0.1,-246.4525964,-456.1330256,0.067534441,15.94090909,0.1,-217.3717694,-397.3821962,0.050769975999999994,15.50727273,0.1,-201.53609939999998,-367.0686958,0.053997777000000004
48027.5,16.48888889,0.1,-279.09895930000005,-559.9714174,0.061642613,16.78111111,0.1,-270.85519469999997,-524.9659706,0.06640220599999999,16.73333333,0.1,-247.12560440000001,-457.66804119999995,0.06758049299999999,15.95888889,0.1,-218.11018680000004,-398.79506210000005,0.050756823,15.5,0.1,-202.25242930000002,-368.4443061,0.053930785
48027.6,16.49,0.1,-279.39077910000003,-561.594034,0.061435265,16.76909091,0.1,-271.2802126,-526.5870827,0.066321135,16.74545454,0.1,-247.7941295,-459.20382199999995,0.067682813,15.97454545,0.1,-218.8504199,-400.208884,0.050818958,15.49727273,0.1,-202.96912619999998,-369.81935380000004,0.053898344
48027.7,16.49111111,0.1,-279.6764147,-563.2177986,0.061211441,16.75,0.1,-271.6984753,-528.2086227,0.066219072,16.75777778,0.1,-248.45779900000002,-460.74237039999997,0.06783510400000001,15.99444444,0.1,-219.592132,-401.6247419,0.050914539,15.49111111,0.1,-203.6851625,-371.1938052,0.053879157999999996
48027.8,16.49454545,0.1,-279.9550246,-564.8429698,0.060981027,16.72727273,0.1,-272.109442,-529.8307369,0.066136402,16.77363636,0.1,-249.1164628,-462.2832253,0.06799615099999999,16.01363636,0.1,-220.33507680000002,-403.0421521,0.051029149,15.48454545,0.1,-204.401019,-372.568594,0.053891138
48027.9,16.49666667,0.1,-280.2280873,-566.4696263,0.060746244000000005,16.70888889,0.1,-272.5125357,-531.4520192,0.06606833,16.78555555,0.1,-249.7714191,-463.8279614,0.068118891,16.03222222,0.1,-221.0789057,-404.4613508,0.051172832,15.48,0.1,-205.11684,-373.94293260000006,0.053921103
48028.0,16.50181818,0.1,-280.4948758,-568.0984883,0.060504943,16.7,0.1,-272.90881410000003,-533.0736843000001,0.065954419,16.79727273,0.1,-250.42251769999996,-465.3762977,0.068234383,16.05272727,0.1,-221.8237389,-405.88210180000004,0.051327615,15.47090909,0.1,-205.8324269,-375.31530239999995,0.05397303
48028.1,16.50333333,0.1,-280.7561591,-569.7283856,0.060272003,16.68555556,0.1,-273.2986318,-534.695046,0.065835614,16.81222222,0.1,-251.0685142,-466.9264228999999,0.068338569,16.07222222,0.1,-222.5684585,-407.3052601,0.051489072000000004,15.46333333,0.1,-206.5465358,-376.68710960000004,0.054037533
48028.2,16.50545455,0.1,-281.0113062,-571.3596782999999,0.060045129,16.67818182,0.1,-273.68162830000006,-536.3175445,0.06573366900000001,16.82,0.1,-251.710022,-468.48060949999996,0.068446954,16.09363636,0.1,-223.31380980000003,-408.7307583,0.051680980999999994,15.45545455,0.1,-207.26064519999997,-378.0586692,0.054133055
48028.3,16.50777778,0.1,-281.2601669,-572.9918489,0.059823840999999996,16.67555556,0.1,-274.05762339999995,-537.9415396,0.06562335400000001,16.83111111,0.1,-252.3472332,-470.0372598999999,0.068585382,16.11444444,0.1,-224.05927000000003,-410.1582025,0.051898096,15.44888889,0.1,-207.9746469,-379.4293062,0.054234078
48028.4,16.51090909,0.1,-281.5036126,-574.6250211,0.059577947,16.67363636,0.1,-274.4269655,-539.5666712999999,0.065489698,16.84909091,0.1,-252.9798414,-471.59767930000004,0.068694005,16.13545454,0.1,-224.8047489,-411.5881216,0.052103537000000005,15.44,0.1,-208.68827040000002,-380.79990939999993,0.054320288
48028.5,16.51222222,0.1,-281.7416974,-576.2592736,0.059324182,16.66888889,0.1,-274.79010539999996,-541.1919947,0.065353918,16.86,0.1,-253.60850159999998,-473.16109119999993,0.068793304,16.15777778,0.1,-225.55067909999997,-413.02067289999997,0.052295164000000005,15.43444445,0.1,-209.4013054,-382.1689037,0.054415757
48028.6,16.51727273,0.1,-281.97357989999995,-577.8948203,0.059087424000000006,16.67090909,0.1,-275.148125,-542.8193432999999,0.065206645,16.87272727,0.1,-254.2325707,-474.72700089999995,0.068939049,16.17818182,0.1,-226.29633969999998,-414.4561154,0.05253486,15.42272727,0.1,-210.11476150000001,-383.5372003,0.054522164000000005
48028.7,16.52,0.1,-282.2000233,-579.5318973999999,0.058842757999999995,16.67,0.1,-275.4999785,-544.4477724,0.065036719,16.88555555,0.1,-254.8530464,-476.29581310000003,0.069121477,16.20111111,0.1,-227.0419588,-415.89378519999997,0.052819841,15.41666667,0.1,-210.8281639,-384.9042931,0.054646608
48028.8,16.52272727,0.1,-282.421154,-581.1693797,0.058573533,16.67090909,0.1,-275.8453773,-546.0772818,0.064852618,16.90363636,0.1,-255.46929169999999,-477.868068,0.069261408,16.22272727,0.1,-227.7873923,-417.3343348,0.053079722,15.40727273,0.1,-211.54201150000003,-386.2711496,0.054786193
48028.9,16.52555556,0.1,-282.63600410000004,-582.8083588,0.058272994,16.66333333,0.1,-276.1839369,-547.7086254,0.064689377,16.91777778,0.1,-256.0814628,-479.44340539999996,0.069358339,16.24444444,0.1,-228.53218340000004,-418.77741560000004,0.053315073,15.39555556,0.1,-212.2557514,-387.6364646,0.054953709
48029.0,16.52909091,0.1,-282.8454152,-584.4483957,0.057955422,16.66909091,0.1,-276.5163424,-549.3411956,0.06451017,16.93,0.1,-256.68935550000003,-481.02239929999996,0.069462651,16.26545454,0.1,-229.27671669999998,-420.2228812,0.05356519999999999,15.39,0.1,-212.96920919999997,-389.000947,0.055144186
48029.1,16.53222222,0.1,-283.048648,-586.0900192,0.057638077999999995,16.66444444,0.1,-276.84396410000005,-550.9751723999999,0.06429623599999999,16.94222222,0.1,-257.29209810000003,-482.6042396000001,0.06958149200000001,16.28888889,0.1,-230.02208019999998,-421.6718116,0.053848680999999995,15.38444445,0.1,-213.6819523,-390.3651707,0.055323576
48029.2,16.53636364,0.1,-283.24674219999997,-587.7323744,0.057347262,16.66727273,0.1,-277.165023,-552.6097682999999,0.064123704,16.95636364,0.1,-257.89000319999997,-484.18908389999996,0.06971113400000001,16.31636363,0.1,-230.7664227,-423.12428560000006,0.054132251,15.37636364,0.1,-214.39429930000003,-391.7291242,0.055516728
48029.3,16.53777778,0.1,-283.4396077,-589.3755173999999,0.057075746,16.67111111,0.1,-277.48072110000004,-554.2455571,0.063929181,16.97222222,0.1,-258.48422469999997,-485.7760882,0.06977754900000001,16.34444444,0.1,-231.50920330000002,-424.58019079999997,0.05439725,15.37,0.1,-215.1065685,-393.09226760000007,0.05571732
48029.4,16.54,0.1,-283.6268658,-591.0202019999999,0.056809372000000004,16.67,0.1,-277.7906075,-555.8819874,0.06369810299999999,16.98181818,0.1,-259.073831,-487.36609649999997,0.069848232,16.36909091,0.1,-232.24996529999999,-426.03996589999997,0.054658825,15.36636364,0.1,-215.817552,-394.45507339999995,0.055935588
48029.5,16.54333333,0.1,-283.80848660000004,-592.6658432,0.056521928,16.67444444,0.1,-278.09519930000005,-557.5201506,0.06347954,16.99333333,0.1,-259.6589666,-488.95994119999995,0.069925052,16.39444444,0.1,-232.9889911,-427.50280089999995,0.05495122,15.36222222,0.1,-216.52741830000002,-395.8183741,0.056181523
48029.6,16.54727273,0.1,-283.9843797,-594.3123847999999,0.056235457999999995,16.68272727,0.1,-278.3943943,-559.1600802999999,0.063250572,17.00636364,0.1,-260.2376479,-490.55688,0.069967419,16.42090909,0.1,-233.72674959999998,-428.96992209999996,0.055248065,15.36545455,0.1,-217.2372369,-397.181731,0.056384776
48029.7,16.54666667,0.1,-284.15455719999994,-595.959388,0.05595159,16.69111111,0.1,-278.6876635,-560.8015517000001,0.06302852099999999,17.01777778,0.1,-260.8100432,-492.1569127,0.070010587,16.44777778,0.1,-234.46289810000002,-430.4406319,0.055516273,15.36,0.1,-217.9461545,-398.5453466,0.056617114
48029.8,16.54909091,0.1,-284.3194457,-597.6065942,0.055674913,16.70181818,0.1,-278.9761129,-562.4450596,0.062790549,17.02727273,0.1,-261.3760986,-493.76123210000003,0.07008796,16.47636363,0.1,-235.19682969999997,-431.9154704,0.055772928,15.36,0.1,-218.65438140000003,-399.90929960000005,0.056918194000000005
48029.9,16.55111111,0.1,-284.4784805,-599.2546669,0.055390050999999996,16.70666667,0.1,-279.2591715,-564.0909978,0.062544935,17.04222222,0.1,-261.9370581,-495.36910660000007,0.07015423400000001,16.50333333,0.1,-235.928941,-433.3946739,0.056040037,15.36,0.1,-219.36211600000001,-401.2735562,0.057204443
48030.0,16.55,0.1,-284.6318476,-600.9029312999999,0.055064271,16.72090909,0.1,-279.5360879,-565.7384440000001,0.062321054,17.05636364,0.1,-262.4927533,-496.9799626,0.070162038,16.53181818,0.1,-236.6583125,-434.8774211,0.056312749,15.36818182,0.1,-220.0700675,-402.63737389999994,0.057459668
48030.1,16.55222222,0.1,-284.77966139999995,-602.551556,0.054711301,16.73111111,0.1,-279.8080703,-567.3873754,0.062040584,17.06666667,0.1,-263.04252310000004,-498.59355260000007,0.07015443,16.55777778,0.1,-237.3850704,-436.364432,0.056573026,15.36777778,0.1,-220.77834390000004,-404.00151769999997,0.057732121
48030.2,16.55454545,0.1,-284.920828,-604.2013962,0.054354382,16.73545454,0.1,-280.0738865,-569.0381072,0.061797862,17.07818182,0.1,-263.5858267,-500.21114789999996,0.07011846599999999,16.58545454,0.1,-238.10881809999998,-437.85597659999996,0.05685013,15.37090909,0.1,-221.48640460000001,-405.3658527,0.05801231
48030.3,16.55666667,0.1,-285.0558522,-605.8519119,0.053994772999999996,16.74444444,0.1,-280.33396319999997,-570.6909318,0.061540667,17.08111111,0.1,-264.1212155,-501.83173610000006,0.070102409,16.61222222,0.1,-238.83003030000003,-439.3517625,0.057109328,15.38111111,0.1,-222.19477220000002,-406.73145869999996,0.058256247000000004
48030.4,16.55818182,0.1,-285.1843854,-607.5027992,0.053643629000000005,16.75181818,0.1,-280.58826439999996,-572.3457706,0.061290685,17.08818182,0.1,-264.6498015,-503.45559840000004,0.070093854,16.64181818,0.1,-239.54802200000003,-440.8527571,0.057321489,15.39545454,0.1,-222.9026897,-408.0982797,0.058502927
48030.5,16.55777778,0.1,-285.3062593,-609.1542494,0.053325969,16.76555555,0.1,-280.8388336,-574.0026571000001,0.061017853,17.09,0.1,-265.17313509999997,-505.0809347,0.070062378,16.67111111,0.1,-240.2631596,-442.357903,0.057516994,15.40888889,0.1,-223.61021110000001,-409.4667205,0.058786343
48030.6,16.55818182,0.1,-285.42208700000003,-610.8061276000001,0.05302574,16.76818182,0.1,-281.0841982,-575.6609276,0.06076443,17.09363636,0.1,-265.6895456,-506.7084539,0.070089971,16.7,0.1,-240.9763027,-443.8675601,0.057718875,15.42909091,0.1,-224.3171921,-410.8376924,0.059083697000000004
48030.7,16.56222222,0.1,-285.5315438,-612.458445,0.052720384,16.78,0.1,-281.3239375,-577.3204473,0.060526569,17.1,0.1,-266.2008601,-508.3386733,0.070092599,16.72888889,0.1,-241.6865077,-445.38173960000006,0.057916237999999995,15.45555555,0.1,-225.0257184,-412.2105204,0.059335728
48030.8,16.56181818,0.1,-285.63555539999993,-614.1112803,0.052386410999999994,16.79181818,0.1,-281.5580636,-578.9827684999999,0.060230435,17.10272727,0.1,-266.7068981,-509.971233,0.07008281400000001,16.75727272,0.1,-242.39366040000002,-446.9004867,0.058102557,15.48,0.1,-225.73375240000001,-413.5851032,0.059608443
48030.9,16.56444444,0.1,-285.7338213,-615.7646222,0.052030531,16.79444444,0.1,-281.7868288,-580.6462826000001,0.059927111,17.11,0.1,-267.2069025,-511.6055705,0.070099831,16.78555555,0.1,-243.0976946,-448.4231488,0.058283872,15.50666666,0.1,-226.4426165,-414.9631059,0.059900455
48031.0,16.56363636,0.1,-285.8258726,-617.4184594999999,0.051641484,16.79636364,0.1,-282.01007680000004,-582.3107871000001,0.059598287,17.11727273,0.1,-267.7014804,-513.2431257000001,0.070091501,16.81454545,0.1,-243.79782310000002,-449.95042340000003,0.058469505,15.54090909,0.1,-227.152587,-416.34385330000003,0.060214965
48031.1,16.56444444,0.1,-285.9125628,-619.0729047,0.051233147,16.78888889,0.1,-282.2277714,-583.9747182,0.059278135,17.12666667,0.1,-268.1907999,-514.8833587,0.070091707,16.84222222,0.1,-244.4945386,-451.4812643,0.058652987999999996,15.58,0.1,-227.86341780000004,-417.728808,0.060470438
48031.2,16.56636364,0.1,-285.9941743,-620.7275639999999,0.050814714000000004,16.78545455,0.1,-282.4396423,-585.6392121,0.058949462,17.13454545,0.1,-268.67350869999996,-516.5259545,0.07007303200000001,16.86909091,0.1,-245.18754669999998,-453.01726900000006,0.058837214000000006,15.61545454,0.1,-228.5753189,-419.1172837,0.060714155
48031.3,16.56777778,0.1,-286.0703466,-622.3827974,0.050361132,16.76888889,0.1,-282.6457075,-587.3035265,0.058636133,17.14,0.1,-269.1507008,-518.1709244,0.069990821,16.89888889,0.1,-245.8773042,-454.5578188,0.059019564000000004,15.64888889,0.1,-229.28785789999998,-420.50911169999995,0.06099903
48031.4,16.57181818,0.1,-286.1414342,-624.0386949,0.049899702000000004,16.76090909,0.1,-282.84557010000003,-588.9670312999999,0.058353919000000004,17.14,0.1,-269.6204949,-519.8186059,0.069911768,16.93090909,0.1,-246.56348050000003,-456.1041623,0.059219701,15.68818181,0.1,-230.0020022,-421.9049893999999,0.061309111
48031.5,16.57666667,0.1,-286.206115,-625.6954141,0.04944739099999999,16.75333333,0.1,-283.039645,-590.6309752000001,0.058045915,17.14,0.1,-270.0837624,-521.4685153,0.069853504,16.95777778,0.1,-247.24612369999997,-457.6550397,0.059404745999999994,15.73,0.1,-230.71600299999997,-423.3043882,0.061616110999999994
48031.6,16.58,0.1,-286.26565089999997,-627.3527636,0.049001163,16.73545455,0.1,-283.2287255,-592.2947508,0.057698925,17.14363636,0.1,-270.539626,-523.1204726,0.069810968,16.98181818,0.1,-247.9250295,-459.2113058,0.059574112,15.77090909,0.1,-231.43009469999996,-424.70767939999996,0.061906242
48031.7,16.58111111,0.1,-286.31881,-629.0107548999999,0.048567599,16.71444445,0.1,-283.4109062,-593.957188,0.057371673,17.14666667,0.1,-270.9902491,-524.7739038999999,0.069778828,17.00333333,0.1,-248.60060040000002,-460.7713182,0.059750469,15.80777777,0.1,-232.1437543,-426.1145142,0.062217096
48031.8,16.58454545,0.1,-286.36585069999995,-630.6691628,0.04813189599999999,16.70363636,0.1,-283.58678219999996,-595.6182195,0.05707224599999999,17.15,0.1,-271.4347423,-526.4295293,0.069737315,17.02090909,0.1,-249.2716525,-462.33545949999996,0.059924482,15.85181818,0.1,-232.8572166,-427.5285937,0.06252126400000001
48031.9,16.58666667,0.1,-286.4061177,-632.3283249,0.047694755,16.68777778,0.1,-283.75730919999995,-597.2791950000001,0.056741772,17.15444444,0.1,-271.87207789999997,-528.0873377,0.0696833,17.03777778,0.1,-249.93894900000004,-463.90281839999994,0.060072571,15.90333333,0.1,-233.57045130000003,-428.9493893999999,0.06279163
48032.0,16.59,0.1,-286.4398154,-633.9868799999999,0.047261946,16.67545455,0.1,-283.9215795,-598.9386523,0.056418157999999996,17.15727273,0.1,-272.3021657,-529.7474976,0.06962418,17.05090909,0.1,-250.60232169999998,-465.4731811000001,0.060193342999999996,15.96181818,0.1,-234.2832602,-430.3766423,0.063048838
48032.1,16.59,0.1,-286.4674428,-635.6461443,0.046832961,16.66444445,0.1,-284.0801761,-600.5981099999999,0.056062979000000006,17.16,0.1,-272.72600930000004,-531.4090642,0.06956316,17.06555555,0.1,-251.2605744,-467.0469415,0.060315022999999995,16.01666666,0.1,-234.9954989,-431.80901389999997,0.063314489
48032.2,16.59,0.1,-286.4883025,-637.3056116,0.046380204,16.64454546,0.1,-284.233009,-602.2564543,0.055673173,17.16,0.1,-273.1421124,-533.0732638000001,0.069482751,17.07909091,0.1,-251.9144946,-468.62386330000004,0.060444292999999996,16.08090909,0.1,-235.707414,-433.247674,0.063603478
48032.3,16.59222222,0.1,-286.50318189999996,-638.9650792,0.045916175,16.63222222,0.1,-284.3785152,-603.9128191000001,0.055345148,17.16555556,0.1,-273.55091939999994,-534.7388361999999,0.069402959,17.09333333,0.1,-252.5639559,-470.2038114,0.060594217,16.14777777,0.1,-236.4196245,-434.6937589,0.063872859
48032.4,16.59272727,0.1,-286.5117984,-640.6232311000001,0.045459887000000004,16.62,0.1,-284.5174463,-605.5690944,0.05500747,17.16454545,0.1,-273.9530136,-536.4066253000001,0.06933373799999999,17.10909091,0.1,-253.2093071,-471.7875058999999,0.060735988,16.21272727,0.1,-237.1315716,-436.1479661,0.064122775
48032.5,16.59222222,0.1,-286.51419419999996,-642.2816647000001,0.044993193,16.60888889,0.1,-284.65060760000006,-607.2244364000001,0.054667768,17.17,0.1,-274.349056,-538.076901,0.06924718099999999,17.12888889,0.1,-253.8506142,-473.3746656,0.060855698,16.27888888,0.1,-237.84269619999998,-437.60919309999997,0.064388755
48032.6,16.59272727,0.1,-286.5103573,-643.9400423999999,0.044518419000000004,16.60090909,0.1,-284.77689310000005,-608.8792051,0.054342978,17.17727273,0.1,-274.73827719999997,-539.7492021,0.069143537,17.15,0.1,-254.4880034,-474.9652228,0.060982607,16.34181818,0.1,-238.55319080000004,-439.0785312,0.06464320900000001
48032.7,16.59222222,0.1,-286.4997527,-645.5984994,0.044042450999999996,16.59444444,0.1,-284.8973787,-610.5344467,0.05401321,17.18111111,0.1,-275.12134439999994,-541.4232586,0.069043424,17.17111111,0.1,-255.1216071,-476.5597513,0.061132358,16.40555555,0.1,-239.2634579,-440.5549454,0.064864151
48032.8,16.59363636,0.1,-286.48278910000005,-647.2572606000001,0.043543035,16.59090909,0.1,-285.01102480000003,-612.1901275,0.053665116,17.19,0.1,-275.49790310000003,-543.0992729,0.068921808,17.19,0.1,-255.7510163,-478.1580263,0.061269723,16.46636363,0.1,-239.9725961,-442.0391669,0.065052088
48032.9,16.58888889,0.1,-286.4600555,-648.9155834,0.043054245,16.58222222,0.1,-285.1182338,-613.8450775,0.0533173,17.19333333,0.1,-275.868512,-544.7780326000001,0.068758675,17.21,0.1,-256.3756783,-479.7600589,0.061367925999999996,16.52888888,0.1,-240.6805212,-443.53064450000005,0.065258359
48033.0,16.59,0.1,-286.4310952,-650.5738729,0.042560722,16.58090909,0.1,-285.2197872,-615.4997354,0.052962987999999996,17.19,0.1,-276.23254019999996,-546.4582551,0.06859224,17.22727273,0.1,-256.9959116,-481.3660179,0.061465724000000006,16.59272727,0.1,-241.3873534,-445.02865819999994,0.065470134
48033.1,16.59222222,0.1,-286.39556539999995,-652.2320503999999,0.042051914,16.57666667,0.1,-285.3160816,-617.1545962,0.052552924,17.19,0.1,-276.5898313,-548.1393668,0.068478448,17.24444444,0.1,-257.61170419999996,-482.9755882,0.061583765,16.65888888,0.1,-242.09296060000003,-446.5346818,0.065676207
48033.2,16.59272727,0.1,-286.3543017,-653.8902845,0.041550857000000004,16.56363636,0.1,-285.4057767,-618.8085348999999,0.052180894000000005,17.19454545,0.1,-276.94061980000004,-549.8217952,0.068363125,17.26181818,0.1,-258.222527,-484.58859010000003,0.061702337999999995,16.72636363,0.1,-242.79778739999998,-448.0483215,0.065895621
48033.3,16.59111111,0.1,-286.3068773,-655.5481477999999,0.041033466,16.57,0.1,-285.4895337,-620.4631266,0.051751164,17.19444444,0.1,-277.28490550000004,-551.5059002,0.068202875,17.27777778,0.1,-258.8289572,-486.20559699999995,0.061768312,16.79777777,0.1,-243.5019,-449.5700273,0.066121284
48033.4,16.59,0.1,-286.2525169,-657.2058879,0.040505564,16.55818182,0.1,-285.5666674,-622.1178424,0.051282327,17.19454545,0.1,-277.6222498,-553.1913107,0.06803917599999999,17.29272727,0.1,-259.43010519999996,-487.8258442,0.061808222,16.86818181,0.1,-244.20530449999998,-451.10018160000004,0.066310855
48033.5,16.58777778,0.1,-286.1922722,-658.8632571,0.039983529,16.55555556,0.1,-285.637929,-623.7711637,0.050871284,17.19,0.1,-277.9526106,-554.8782516,0.067862139,17.30777778,0.1,-260.02604909999997,-489.44983780000007,0.061847939000000005,16.93666666,0.1,-244.9081991,-452.637547,0.066492614
48033.6,16.59,0.1,-286.1255784,-660.521088,0.039466061000000004,16.55363636,0.1,-285.70364910000006,-625.4251266,0.050389652,17.19,0.1,-278.27580750000004,-556.5657892,0.067698297,17.32272727,0.1,-260.6157252,-491.0769704,0.061894608,17.00545454,0.1,-245.6095262,-454.1834286,0.06668413299999999
48033.7,16.59,0.1,-286.05287410000005,-662.1788631000001,0.038956194,16.54444445,0.1,-285.76364739999997,-627.0789549,0.049926726,17.19,0.1,-278.5926159,-558.2549359,0.067528137,17.33555555,0.1,-261.2000709,-492.7078158,0.061948849,17.06999999,0.1,-246.3096101,-455.73687,0.066889164
48033.8,16.59272727,0.1,-285.97364839999995,-663.8364924,0.038452902000000004,16.54090909,0.1,-285.8167759,-628.7319062999999,0.04952335,17.18909091,0.1,-278.9039974,-559.9451292,0.067346728,17.35090909,0.1,-261.7788459,-494.3419688,0.062018632000000004,17.13272727,0.1,-247.00801830000003,-457.2985687,0.06708052099999999
48033.9,16.59444444,0.1,-285.88861660000003,-665.4938521,0.037945764,16.53777778,0.1,-285.86404439999995,-630.385758,0.049067007999999995,17.18111111,0.1,-279.2096815,-561.6360766,0.067134716,17.36555555,0.1,-262.35221260000003,-495.98014969999997,0.062076748,17.19333333,0.1,-247.7050091,-458.86799620000005,0.067258578
48034.0,16.59363636,0.1,-285.79743010000004,-667.1505823,0.037418612999999996,16.53454546,0.1,-285.90502000000004,-632.0388901,0.048608825,17.17,0.1,-279.5097943,-563.3267994,0.066886187,17.38,0.1,-262.9194675,-497.6215482,0.062092962,17.25272727,0.1,-248.3999154,-460.44428600000003,0.067458854
48034.1,16.59333333,0.1,-285.7000287,-668.8072341,0.036876686,16.52777778,0.1,-285.9399793,-633.691944,0.048146613,17.16,0.1,-279.8046663,-565.0167238,0.06667645700000001,17.39555555,0.1,-263.48049069999996,-499.2665921,0.062107619,17.31444444,0.1,-249.09287540000003,-462.02795580000003,0.06764181
48034.2,16.59363636,0.1,-285.5968691,-670.4630539,0.03628707,16.52818182,0.1,-285.9680568,-635.345167,0.047687436,17.15181818,0.1,-280.0935224,-566.7066485,0.066453485,17.41090909,0.1,-264.0355344,-500.91540499999996,0.062117698,17.37545454,0.1,-249.78375690000001,-463.61896050000007,0.06780022299999999
48034.3,16.59666667,0.1,-285.48684560000004,-672.1183903,0.035681162,16.52444445,0.1,-285.9905266,-636.9982554999999,0.04719654,17.14,0.1,-280.3773722,-568.3966299,0.066217395,17.42555555,0.1,-264.584773,-502.56800939999994,0.062117017999999996,17.43555555,0.1,-250.473209,-465.21687249999997,0.067963182
48034.4,16.59909091,0.1,-285.3711,-673.7731985,0.035094877999999996,16.51363636,0.1,-286.00577789999994,-638.6500282000001,0.046756088,17.13272727,0.1,-280.6551278,-570.0875116000001,0.065988086,17.44181818,0.1,-265.12850699999996,-504.223944,0.062099082,17.49636363,0.1,-251.1595969,-466.8225921,0.068118869
48034.5,16.6,0.1,-285.24886910000004,-675.4278158,0.034512352999999996,16.51555556,0.1,-286.013967,-640.3011039,0.046302551,17.12666667,0.1,-280.9264106,-571.7786413,0.065776738,17.45666667,0.1,-265.6668446,-505.88328770000004,0.062091376,17.55,0.1,-251.84402659999998,-468.4353653,0.06825759599999999
48034.6,16.60454545,0.1,-285.1210423,-677.081826,0.033929181,16.50909091,0.1,-286.01618179999997,-641.9522589,0.045821342,17.12,0.1,-281.1915813,-573.4697937999999,0.06558212,17.47090909,0.1,-266.2001162,-507.5463553,0.062111667999999995,17.59727272,0.1,-252.5245687,-470.0551811000001,0.068430735
48034.7,16.60333333,0.1,-284.98695860000004,-678.7356342,0.033343056,16.5,0.1,-286.01248239999995,-643.6038304,0.045332347,17.11111111,0.1,-281.4509222,-575.1615205,0.065360451,17.48555555,0.1,-266.727168,-509.21292189999997,0.062125647,17.64666666,0.1,-253.20103089999998,-471.68170189999995,0.068589306
48034.8,16.60454545,0.1,-284.8476696000001,-680.3885315,0.032750306,16.49454546,0.1,-286.00208139999995,-645.2552,0.044804990999999995,17.10454545,0.1,-281.7039646,-576.8533938999999,0.06515462799999999,17.5,0.1,-267.2463592,-510.88344900000004,0.062119058,17.69545454,0.1,-253.8733711,-473.3146016,0.06872028200000001
48034.9,16.60111111,0.1,-284.70237010000005,-682.0412267,0.032161645,16.48666667,0.1,-285.9852793,-646.90495,0.044289999000000004,17.1,0.1,-281.9503779,-578.5452677000001,0.064914265,17.51333333,0.1,-267.758471,-512.5570364,0.062107635,17.74111111,0.1,-254.542569,-474.95489249999997,0.068830427
48035.0,16.59818182,0.1,-284.551631,-683.6930110000001,0.031566194,16.48,0.1,-285.9617995,-648.5539917,0.043777416,17.09181818,0.1,-282.18946489999996,-580.2379070000001,0.064651834,17.52727273,0.1,-268.2632872,-514.2348204,0.062096052,17.78727272,0.1,-255.207681,-476.6021698,0.068982557
48035.1,16.59555556,0.1,-284.39543419999995,-685.3440982000001,0.030958466,16.47111111,0.1,-285.93143189999995,-650.2026063999999,0.04325718,17.08777778,0.1,-282.4221331,-581.9297592,0.0643685,17.54,0.1,-268.76128239999997,-515.9150123,0.062072268,17.84,0.1,-255.86764930000004,-478.2564221,0.069124358
48035.2,16.58909091,0.1,-284.2321689,-686.992936,0.030326357,16.46181818,0.1,-285.89484930000003,-651.8495452999999,0.042746487,17.08,0.1,-282.648082,-583.6226243,0.064072219,17.55181818,0.1,-269.2522524,-517.5990521000001,0.061991925,17.87636363,0.1,-256.5223598,-479.91788590000004,0.06922725099999999
48035.3,16.58333333,0.1,-284.062911,-688.6412791,0.029671925,16.45111111,0.1,-285.85193169999997,-653.495191,0.042251474000000004,17.07333333,0.1,-282.86737789999995,-585.3164799,0.063775332,17.56333333,0.1,-269.736197,-519.2858597000001,0.061891602000000004,17.90111111,0.1,-257.17104900000004,-481.5839399,0.06931825700000001
48035.4,16.58,0.1,-283.8871736,-690.2884077000001,0.029005492,16.44727273,0.1,-285.80285330000004,-655.1398357999999,0.041739315,17.06727273,0.1,-283.0797079,-587.0094698,0.06347432,17.57363636,0.1,-270.21282189999994,-520.9760427,0.061801937,17.92181818,0.1,-257.81221439999996,-483.2560804,0.069415304
48035.5,16.57666667,0.1,-283.70480039999995,-691.9346255,0.02836388,16.44111111,0.1,-285.747506,-656.7838172999999,0.04124365,17.06,0.1,-283.284988,-588.7023364,0.06321848599999999,17.58333333,0.1,-270.68235539999995,-522.6698261,0.061732420999999996,17.94333333,0.1,-258.4467514,-484.9324962,0.069494162
48035.6,16.57090909,0.1,-283.51561719999995,-693.5795276,0.02774485,16.44090909,0.1,-285.68548710000005,-658.4281031,0.040717506,17.06,0.1,-283.4832604,-590.3965196,0.062977367,17.59545454,0.1,-271.14445489999997,-524.3666024,0.061673596,17.96,0.1,-259.0749186,-486.6143235,0.069507308
48035.7,16.56666667,0.1,-283.3203091,-695.2227763,0.027117908,16.43888889,0.1,-285.61742769999995,-660.0718267000001,0.040198494,17.05444444,0.1,-283.6752282,-592.0907933999999,0.062699572,17.60444444,0.1,-271.59975739999993,-526.0661691,0.061618047999999995,17.97111111,0.1,-259.6954176,-488.3003587,0.069543564
